Date,Hr,Mainland Air Temp,Humidity (%),Direction (A),Wind Speed (A),Gusting,Atmospheric Pressure (IN),Precipitation Rate,Bay Temp,Salinity,LBI Air Temp,Ocean Temp,Onshore,upwelling_flag
6/12/2025,3,-7.3,82.0,10,4.2,6.6,30.01,0.0,21.0,26.95,-5.6,17.6,0,0
6/12/2025,4,-7.6,84.0,10,3.7,6.4,30.01,0.0,20.94,27.08,-5.7,17.4,0,0
6/12/2025,5,-7.8,87.0,10,3.3,6.7,30.01,0.0,20.9,27.05,-5.6,17.7,0,0
6/12/2025,6,-7.9,89.0,10,3.3,5.0,30.01,0.0,20.74,26.89,-5.6,17.6,0,0
6/12/2025,7,-6.6,90.0,8,3.3,5.5,30.02,0.0,20.54,26.94,-5.3,17.5,1,0
6/12/2025,8,-5.1,83.0,10,4.1,7.5,30.02,0.0,20.71,26.82,-4.8,17.4,0,0
6/12/2025,9,-3.1,71.0,10,4.8,7.7,30.02,0.0,20.68,27.25,-4.1,17.4,0,0
6/12/2025,10,-1.0,57.0,10,3.1,7.8,30.02,0.0,20.72,27.55,-3.6,17.4,0,0
6/12/2025,11,-0.5,49.0,11,6.5,10.9,30.02,0.0,21.29,27.29,-2.7,17.4,0,0
6/12/2025,12,0.3,45.0,10,4.7,9.1,30.02,0.0,21.47,27.25,-1.9,17.5,0,0
6/12/2025,13,1.6,39.0,10,7.8,13.7,30.0,0.0,21.6,27.34,-1.6,17.5,0,0
6/12/2025,14,1.8,38.0,11,6.5,12.7,29.98,0.0,22.08,27.28,-1.8,17.6,0,0
6/12/2025,15,2.3,36.0,10,5.1,11.0,29.96,0.0,22.44,27.05,-2.6,17.7,0,0
6/12/2025,16,1.9,35.0,10,7.3,12.7,29.96,0.0,22.78,26.83,-1.8,17.9,0,0
6/12/2025,17,1.5,36.0,11,7.3,13.4,29.96,0.0,23.03,26.77,-1.8,18.1,0,0
6/12/2025,18,1.0,38.0,11,6.0,11.8,29.94,0.0,23.26,26.7,-1.5,18.2,0,0
6/12/2025,19,0.2,43.0,10,5.6,9.5,29.95,0.0,22.97,26.89,-2.2,18.2,0,0
6/12/2025,20,-0.8,49.0,10,2.2,5.3,29.96,0.0,22.96,27.24,-2.7,18.3,0,0
6/12/2025,21,-2.3,63.0,8,2.6,3.9,29.96,0.0,23.15,27.73,-3.7,18.3,1,0
6/12/2025,22,-3.6,70.0,9,4.0,5.9,29.88,0.0,22.21,27.06,-3.7,18.3,0,0
6/12/2025,23,-3.9,69.0,10,4.4,7.9,29.98,0.0,21.86,28.27,-3.8,18.8,0,0
6/13/2025,0,-4.4,72.0,10,3.0,4.8,29.98,0.0,20.67,27.07,-3.6,18.6,0,0
6/13/2025,1,-4.9,75.0,10,2.4,5.5,29.99,0.0,22.15,28.31,-3.7,18.5,0,0
6/13/2025,2,-5.2,78.0,10,2.6,5.5,29.99,0.0,22.02,27.77,-4.0,18.7,0,0
6/13/2025,3,-5.6,81.0,15,3.3,5.0,30.0,0.0,21.74,27.56,-4.3,18.8,0,0
6/13/2025,4,-5.8,81.0,0,1.0,2.2,30.01,0.0,21.89,27.62,-4.3,19.0,0,0
6/13/2025,5,-5.7,71.0,3,2.9,5.1,30.02,0.0,22.38,27.51,-4.8,18.9,1,0
6/13/2025,6,-5.8,70.0,2,3.4,5.8,30.03,0.0,22.29,27.3,-4.9,18.9,1,0
6/13/2025,7,-5.8,70.0,3,7.4,12.6,30.05,0.0,21.99,27.3,-5.9,19.1,1,0
6/13/2025,8,-5.4,61.0,3,6.0,10.3,30.06,0.0,22.09,27.23,-6.0,19.0,1,0
6/13/2025,9,-4.8,48.0,3,7.8,13.3,30.08,0.0,21.72,27.74,-5.7,19.0,1,0
6/13/2025,10,-4.8,51.0,2,9.2,16.0,30.09,0.0,21.47,28.07,-5.9,18.9,1,0
6/13/2025,11,-5.1,56.0,2,3.7,9.5,30.08,0.0,21.59,28.11,-6.0,18.6,1,0
6/13/2025,12,-4.8,54.0,3,6.7,13.5,30.08,0.0,21.68,28.18,-6.0,18.4,1,0
6/13/2025,13,-4.8,55.0,2,5.9,10.3,30.08,0.0,21.9,28.04,-6.1,18.3,1,0
6/13/2025,14,-4.8,57.0,3,4.0,9.2,30.07,0.0,22.17,27.78,-6.2,18.4,1,0
6/13/2025,15,-4.1,51.0,3,2.4,5.3,30.06,0.0,22.71,27.58,-6.0,18.5,1,0
6/13/2025,16,-4.1,52.0,3,5.4,9.8,30.06,0.0,22.86,27.32,-6.2,18.6,1,0
6/13/2025,17,-4.3,56.0,3,5.8,11.0,30.04,0.0,22.82,27.26,-6.2,18.7,1,0
6/13/2025,18,-5.1,60.0,3,4.1,9.5,30.03,0.0,22.71,27.26,-6.3,18.8,1,0
6/13/2025,19,-6.0,70.0,2,5.4,9.7,30.03,0.0,22.54,27.43,-6.4,18.7,1,0
6/13/2025,20,-6.4,70.0,3,3.7,6.9,30.03,0.0,22.56,27.6,-6.7,18.6,1,0
6/13/2025,21,-6.8,73.0,3,2.1,5.7,30.03,0.0,22.35,28.18,-6.7,18.6,1,0
6/13/2025,22,-7.1,79.0,3,2.1,7.1,30.04,0.0,19.92,28.75,-6.8,18.6,1,0
6/13/2025,23,-7.3,83.0,3,2.8,5.3,30.04,0.0,21.45,28.23,-6.8,18.5,1,0
6/14/2025,0,-7.2,86.0,3,2.8,5.1,30.03,0.0,19.4,28.74,-7.0,18.4,1,0
6/14/2025,1,-7.3,88.0,3,0.8,2.0,30.02,0.0,19.56,28.7,-6.9,18.4,1,0
6/14/2025,2,-7.1,90.0,3,2.3,4.8,29.99,0.0,20.65,28.62,-6.9,18.4,1,0
6/14/2025,3,-7.2,91.0,2,2.5,4.4,29.98,0.0,21.49,28.41,-6.9,18.4,1,0
6/14/2025,4,-7.3,93.0,2,1.5,3.3,29.97,0.0,21.5,27.47,-6.8,18.4,1,0
6/14/2025,5,-7.3,94.0,2,2.8,5.0,29.97,0.0,21.43,28.25,-6.7,18.4,1,0
6/14/2025,6,-7.2,94.0,1,3.5,6.9,29.98,0.0,21.32,27.99,-6.8,18.4,1,0
6/14/2025,7,-7.4,95.0,1,4.7,8.5,29.97,0.0,21.37,27.96,-6.9,18.4,1,0
6/14/2025,8,-7.6,95.0,1,3.8,7.6,29.98,0.0,21.25,27.94,-6.9,18.4,1,0
6/14/2025,9,-7.9,95.0,1,7.8,13.8,29.98,0.0,21.06,28.02,-7.3,18.4,1,0
6/14/2025,10,-7.6,93.0,1,6.7,12.0,29.99,0.0,21.02,27.54,-7.1,18.4,1,0
6/14/2025,11,-7.2,88.0,2,4.8,10.3,30.0,0.0,20.74,28.23,-7.3,18.4,1,0
6/14/2025,12,-7.1,85.0,1,6.1,11.3,29.99,0.0,20.49,28.37,-7.2,18.4,1,0
6/14/2025,13,-7.4,88.0,1,4.3,8.0,30.0,0.0,20.16,28.53,-7.3,18.4,1,0
6/14/2025,14,-7.8,90.0,1,3.6,9.0,30.01,0.0,20.63,28.27,-7.6,18.4,1,0
6/14/2025,15,-7.8,91.0,0,5.3,9.6,30.01,0.0,20.81,28.08,-7.3,18.3,0,0
6/14/2025,16,-7.9,91.0,1,5.9,11.4,30.01,0.0,20.71,28.17,-7.6,18.3,1,0
6/14/2025,17,-7.9,90.0,2,5.2,9.5,30.01,0.0,20.77,28.09,-7.7,18.3,1,0
6/14/2025,18,-7.9,88.0,1,6.3,12.8,30.01,0.0,20.78,28.07,-7.8,18.3,1,0
6/14/2025,19,-8.5,90.0,1,8.8,13.3,30.02,0.0,20.7,28.03,-8.1,18.2,1,0
6/14/2025,20,-8.8,90.0,2,7.6,14.7,30.03,0.0,20.89,27.67,-8.2,18.1,1,0
6/14/2025,21,-8.9,90.0,3,7.3,12.4,30.05,0.0,20.5,27.75,-8.3,18.0,1,0
6/14/2025,22,-9.1,90.0,2,7.2,15.4,30.07,0.0,20.02,28.14,-8.5,18.0,1,0
6/14/2025,23,-9.1,90.0,2,9.6,17.1,30.08,0.0,19.65,27.21,-8.2,17.8,1,0
6/15/2025,0,-9.1,91.0,2,5.2,9.0,30.09,0.0,19.76,26.71,-8.3,17.3,1,0
6/15/2025,1,-9.2,91.0,2,7.4,13.7,30.08,0.0,19.71,26.58,-8.3,17.3,1,0
6/15/2025,2,-9.2,90.0,2,7.7,13.7,30.07,0.0,19.6,26.7,-8.5,17.1,1,0
6/15/2025,3,-9.3,91.0,2,7.0,13.0,30.06,0.0,19.46,27.08,-8.5,17.1,1,0
6/15/2025,4,-9.3,92.0,2,6.9,11.9,30.05,0.0,19.23,27.4,-8.6,17.1,1,0
6/15/2025,5,-6.2,92.0,3,5.9,10.5,30.07,0.0,19.18,27.43,-8.6,17.0,1,0
6/15/2025,6,-9.4,93.0,2,4.8,8.1,30.07,0.03,19.3,27.43,-8.7,16.9,1,0
6/15/2025,7,-9.4,94.0,3,5.4,9.3,30.08,0.01,19.48,27.44,-8.7,16.8,1,0
6/15/2025,8,-9.3,94.0,3,4.6,8.8,30.09,0.02,19.45,27.33,-8.7,16.5,1,0
6/15/2025,9,-9.3,95.0,2,4.7,9.0,30.09,0.09,19.43,27.31,-8.8,16.4,1,0
6/15/2025,10,-9.1,95.0,3,4.9,10.7,30.1,0.06,19.36,27.18,-8.7,16.4,1,0
6/15/2025,11,-9.0,95.0,3,4.6,9.6,30.1,0.05,19.13,27.08,-8.5,16.4,1,0
6/15/2025,12,-9.0,94.0,3,6.0,10.6,30.01,0.04,19.22,26.9,-8.4,16.4,1,0
6/15/2025,13,-8.9,93.0,2,4.4,10.0,30.1,0.03,19.12,26.84,-8.4,16.4,1,0
6/15/2025,14,-8.9,92.0,3,6.3,10.4,30.1,0.02,19.06,26.96,-8.5,16.4,1,0
6/15/2025,15,-9.0,92.0,2,6.7,11.3,30.1,0.02,19.08,27.15,-8.5,16.3,1,0
6/15/2025,16,-9.1,92.0,3,5.7,12.9,30.09,0.02,19.07,27.22,-8.6,16.3,1,0
6/15/2025,17,-9.1,92.0,3,5.9,9.3,30.09,0.01,19.16,27.19,-8.6,16.3,1,0
6/15/2025,18,-9.1,92.0,3,3.7,6.4,30.08,0.01,19.23,27.26,-8.5,16.2,1,0
6/15/2025,19,-9.2,92.0,2,8.2,10.1,30.08,0.0,19.15,27.17,-5.5,16.2,1,0
6/15/2025,20,-9.2,93.0,2,5.0,11.0,30.09,0.01,19.03,27.14,-5.5,16.0,1,0
6/15/2025,21,-9.3,93.0,2,3.7,7.6,30.1,0.01,18.97,27.22,-8.6,15.9,1,0
6/15/2025,22,-9.2,92.0,2,3.7,7.0,30.1,0.0,19.01,26.92,-8.6,15.9,1,0
6/15/2025,23,-9.2,92.0,2,4.3,10.3,30.09,0.01,19.98,26.74,-8.4,16.0,1,0
6/16/2025,0,-9.0,93.0,3,6.3,12.2,30.08,0.0,18.68,26.94,-8.4,16.4,1,0
6/16/2025,1,-8.9,94.0,3,5.5,9.7,30.08,0.0,18.43,27.04,-8.4,16.4,1,0
6/16/2025,2,-8.9,94.0,3,4.8,9.2,30.09,0.0,18.64,26.94,-8.4,16.4,1,0
6/16/2025,3,-9.0,94.0,3,4.1,7.5,30.07,0.0,18.51,26.95,-8.4,16.3,1,0
6/16/2025,4,-9.0,94.0,2,5.0,10.1,30.06,0.0,18.49,26.92,-8.4,16.5,1,0
6/16/2025,5,-9.0,94.0,2,3.8,8.0,30.05,0.0,18.5,26.95,-8.3,16.5,1,0
6/16/2025,6,-8.9,95.0,2,6.5,11.1,30.05,0.0,18.58,26.9,-8.3,16.5,1,0
6/16/2025,7,-8.8,95.0,3,5.2,12.3,30.06,0.0,18.6,27.02,-8.4,16.5,1,0
6/16/2025,8,-8.8,96.0,2,3.4,7.2,30.07,0.0,18.72,27.1,-8.3,16.5,1,0
6/16/2025,9,-8.7,96.0,2,3.6,8.2,30.07,0.0,18.72,27.12,-8.4,16.4,1,0
6/16/2025,10,-8.7,96.0,3,4.7,9.3,30.07,0.0,18.65,27.01,-8.3,16.3,1,0
6/16/2025,11,-8.7,96.0,3,5.9,10.2,30.08,0.0,18.57,26.89,-8.2,16.4,1,0
6/16/2025,12,-8.5,96.0,3,5.5,9.3,30.08,0.0,18.58,26.79,-8.2,16.3,1,0
6/16/2025,13,-8.5,96.0,3,5.4,9.8,30.07,0.0,18.49,26.76,-8.1,16.4,1,0
6/16/2025,14,-8.6,96.0,3,3.7,8.3,30.07,0.01,18.39,27.0,-8.2,16.4,1,0
6/16/2025,15,-8.6,96.0,3,3.7,7.6,30.06,0.0,18.49,26.91,-8.1,16.3,1,0
6/16/2025,16,-8.6,96.0,2,5.2,10.3,30.05,0.0,18.52,26.92,-8.1,16.3,1,0
6/16/2025,17,-8.6,96.0,2,5.2,9.3,30.03,0.0,18.54,26.9,-8.1,16.1,1,0
6/16/2025,18,-8.6,96.0,2,3.5,7.9,30.02,0.0,18.49,27.0,-8.1,16.2,1,0
6/16/2025,19,-8.6,96.0,2,4.4,9.8,30.03,0.0,18.44,26.99,-8.2,16.3,1,0
6/16/2025,20,-8.7,96.0,2,6.5,9.2,30.02,0.0,18.52,26.95,-8.2,16.4,1,0
6/16/2025,21,-8.8,96.0,3,2.7,5.4,30.02,0.0,18.46,26.85,-8.3,16.1,1,0
6/16/2025,22,-8.8,96.0,1,2.5,4.9,30.03,0.0,18.5,26.8,-8.2,16.3,1,0
6/16/2025,23,-8.7,96.0,3,2.3,5.0,30.02,0.0,18.49,26.76,-8.2,16.3,1,0
6/17/2025,0,-8.7,96.0,3,3.9,8.2,30.01,0.0,18.39,26.85,-8.2,16.6,1,0
6/17/2025,1,-8.7,96.0,2,2.2,7.3,30.0,0.0,18.12,26.89,-8.2,16.7,1,0
6/17/2025,2,-8.7,96.0,2,1.7,3.5,30.01,0.0,17.92,26.84,-8.1,16.7,1,0
6/17/2025,3,-8.7,96.0,2,2.3,4.2,29.99,0.0,18.1,26.9,-8.1,16.7,1,0
6/17/2025,4,-8.6,97.0,2,1.7,3.4,29.99,0.01,18.12,26.93,-8.0,16.6,1,0
6/17/2025,5,-8.5,97.0,2,1.2,2.6,29.99,0.0,18.3,26.93,-8.0,16.6,1,0
6/17/2025,6,-8.4,97.0,2,2.1,3.0,29.99,0.0,18.23,27.11,-8.0,16.6,1,0
6/17/2025,7,-8.4,97.0,2,2.6,4.8,29.99,0.0,18.24,26.97,-7.9,16.1,1,0
6/17/2025,8,-8.2,97.0,3,2.9,6.9,29.99,0.0,18.27,26.91,-7.9,16.2,1,0
6/17/2025,9,-8.1,97.0,2,3.3,7.0,30.0,0.0,18.22,26.92,-7.8,16.3,1,0
6/17/2025,10,-8.0,97.0,1,3.1,6.1,30.0,0.0,18.43,26.85,-7.7,16.6,1,0
6/17/2025,11,-7.9,97.0,2,2.6,5.1,30.01,0.0,18.47,26.85,-7.7,16.7,1,0
6/17/2025,12,-7.6,97.0,2,1.8,3.9,30.01,0.0,18.52,26.81,-7.6,16.8,1,0
6/17/2025,13,-7.2,97.0,2,2.2,4.0,29.99,0.0,18.59,26.82,-7.5,16.8,1,0
6/17/2025,14,-6.2,96.0,8,2.8,5.7,29.99,0.0,18.63,26.84,-7.0,16.8,1,0
6/17/2025,15,-5.5,90.0,8,1.7,3.3,29.98,0.0,18.7,26.93,-6.9,16.8,1,0
6/17/2025,16,-4.6,83.0,3,3.6,5.3,29.96,0.0,18.78,26.94,-6.8,16.8,1,0
6/17/2025,17,-4.2,79.0,9,2.4,4.0,29.96,0.0,18.92,26.97,-6.6,16.9,0,0
6/17/2025,18,-4.4,79.0,5,2.2,5.1,29.95,0.0,19.1,26.87,-6.5,17.0,0,0
6/17/2025,19,-5.2,84.0,6,2.3,5.5,29.95,0.0,19.3,26.74,-6.7,17.1,1,0
6/17/2025,20,-5.9,86.0,6,2.0,6.0,29.94,0.0,19.38,26.52,-6.9,17.2,1,0
6/17/2025,21,-6.5,89.0,8,1.6,3.5,29.95,0.0,19.16,26.77,-7.1,17.4,1,0
6/17/2025,22,-6.8,91.0,9,2.8,6.1,29.96,0.0,19.22,26.68,-7.1,17.4,0,0
6/17/2025,23,-7.0,92.0,8,3.0,6.2,29.96,0.0,18.98,26.81,-7.1,17.9,1,0
6/18/2025,0,-7.1,93.0,9,2.5,4.3,29.96,0.0,19.05,26.91,-7.1,17.8,0,0
6/18/2025,1,-7.0,94.0,8,4.9,7.7,29.93,0.0,19.28,27.0,-6.8,17.8,1,0
6/18/2025,2,-6.9,95.0,8,3.5,5.2,29.93,0.0,19.25,27.21,-6.8,17.8,1,0
6/18/2025,3,-7.0,95.0,8,4.6,7.5,29.91,0.0,19.22,27.09,-6.8,17.9,1,0
6/18/2025,4,-6.9,96.0,8,3.1,5.6,29.9,0.0,19.06,27.28,-7.0,17.9,1,0
6/18/2025,5,-6.9,96.0,9,3.7,7.3,29.9,0.0,19.3,27.16,-7.2,18.0,0,0
6/18/2025,6,-7.0,96.0,8,6.4,10.5,29.9,0.0,19.41,27.03,-7.1,18.1,1,0
6/18/2025,7,-4.1,96.0,9,1.5,3.0,29.9,0.03,19.33,26.93,-7.0,17.9,0,0
6/18/2025,8,-6.1,97.0,8,4.5,6.5,29.91,0.02,19.26,26.78,-6.4,17.9,1,0
6/18/2025,9,-5.4,97.0,9,4.4,6.8,29.91,0.02,19.36,26.8,-6.0,17.9,0,0
6/18/2025,10,-4.9,97.0,9,4.5,8.8,29.91,0.0,19.34,26.77,-6.0,18.0,0,0
6/18/2025,11,-4.7,96.0,7,2.7,5.9,29.9,0.01,19.53,26.73,-5.6,18.0,1,0
6/18/2025,12,-2.6,88.0,8,4.3,6.1,29.89,0.0,19.86,26.83,-5.2,18.0,1,0
6/18/2025,13,-0.4,72.0,8,4.5,6.9,29.88,0.0,20.28,26.97,-5.1,18.2,1,0
6/18/2025,14,0.8,60.0,8,4.7,8.4,29.85,0.0,20.38,26.99,-4.9,18.3,1,0
6/18/2025,15,0.4,62.0,8,4.6,8.0,29.98,0.0,20.59,27.01,-4.6,18.4,1,0
6/18/2025,16,-1.1,68.0,8,5.5,9.5,29.82,0.0,20.9,27.0,-4.5,18.6,1,0
6/18/2025,17,-3.2,86.0,8,1.6,3.6,29.2,0.01,21.32,27.07,-3.8,18.9,1,0
6/18/2025,18,-3.3,86.0,8,4.2,6.9,29.81,0.01,21.39,26.82,-5.1,19.2,1,0
6/18/2025,19,-4.4,88.0,9,2.2,4.2,29.81,0.0,21.14,26.83,-5.2,19.2,0,0
6/18/2025,20,-4.9,90.0,9,3.5,7.0,29.81,0.0,20.86,26.82,-5.1,19.4,0,0
6/18/2025,21,-5.2,92.0,11,2.1,3.4,29.82,0.0,20.71,26.63,-4.8,19.4,0,0
6/18/2025,22,-5.1,93.0,10,3.5,8.1,29.84,0.0,20.87,26.31,-4.8,19.2,0,0
6/18/2025,23,-4.9,94.0,10,3.0,4.8,29.84,0.0,20.95,26.05,-4.6,18.9,0,0
6/19/2025,0,-4.9,95.0,10,3.3,5.1,29.84,0.0,20.76,26.55,-4.6,18.9,0,0
6/19/2025,1,-5.1,95.0,10,2.8,4.0,29.73,0.0,20.88,26.6,-4.7,19.0,0,0
6/19/2025,2,-5.3,95.0,10,2.8,5.2,29.82,0.0,21.01,26.82,-4.8,19.0,0,0
6/19/2025,3,-5.4,95.0,10,2.6,4.5,29.82,0.0,21.03,27.01,-4.8,19.0,0,0
6/19/2025,4,-5.4,95.0,11,3.0,5.2,29.83,0.0,20.87,27.24,-4.9,18.7,0,0
6/19/2025,5,-5.7,95.0,10,2.5,3.8,29.83,0.0,20.91,27.4,-4.9,18.8,0,0
6/19/2025,6,-5.7,96.0,10,2.4,4.0,29.82,0.0,20.91,27.02,-4.9,18.8,0,0
6/19/2025,7,-5.1,96.0,10,4.5,7.6,29.83,0.0,20.93,26.7,-4.7,18.8,0,0
6/19/2025,8,-4.1,95.0,10,5.3,7.9,29.84,0.0,21.01,26.57,-4.3,18.8,0,0
6/19/2025,9,-1.9,83.0,10,5.1,8.3,29.82,0.0,21.02,26.71,-3.4,18.8,0,0
6/19/2025,10,-0.1,69.0,8,5.4,8.8,29.81,0.0,21.28,26.37,-3.7,18.7,1,0
6/19/2025,11,1.0,64.0,9,6.2,10.3,29.8,0.0,21.51,26.56,-3.3,18.7,0,0
6/19/2025,12,1.3,60.0,8,9.3,13.6,29.79,0.0,21.59,26.73,-2.2,18.8,1,0
6/19/2025,13,2.3,54.0,8,9.8,17.2,29.77,0.0,21.94,27.03,-3.3,19.0,1,0
6/19/2025,14,2.0,55.0,10,12.2,17.3,29.75,0.0,22.35,27.0,-3.5,19.9,0,0
6/19/2025,15,2.1,54.0,8,11.5,19.0,29.73,0.0,22.69,27.08,-3.1,19.9,1,0
6/19/2025,16,-7.6,55.0,9,13.8,22.1,29.7,0.0,22.75,27.27,-3.0,20.1,0,0
6/19/2025,17,0.9,57.0,9,11.3,16.0,29.69,0.0,23.11,27.84,-2.8,20.3,0,0
6/19/2025,18,0.7,58.0,8,7.7,11.7,29.68,0.0,23.13,27.72,-2.7,20.4,1,0
6/19/2025,19,-1.0,67.0,11,9.3,14.7,29.72,0.0,22.95,27.61,-3.4,20.6,0,0
6/19/2025,20,-5.4,88.0,10,5.4,10.6,29.76,0.13,22.72,27.33,-4.8,20.7,0,0
6/19/2025,21,-5.7,91.0,8,4.4,5.7,29.74,0.04,22.74,27.03,-4.9,20.8,1,0
6/19/2025,22,-6.0,92.0,11,5.0,7.9,29.74,0.04,22.62,27.06,-4.6,20.5,0,0
6/19/2025,23,-6.2,92.0,10,5.8,10.8,29.73,0.03,22.45,26.73,-4.7,20.1,0,0
6/20/2025,0,-6.2,93.0,10,7.6,13.2,29.72,0.0,22.31,26.74,-4.9,19.3,0,0
6/20/2025,1,-6.2,73.0,10,8.7,13.9,29.72,0.01,22.18,26.68,-4.7,19.1,0,0
6/20/2025,2,-6.3,93.0,10,7.6,13.4,29.73,0.0,22.21,27.04,-5.0,18.9,0,0
6/20/2025,3,-6.5,92.0,10,5.9,10.5,29.75,0.01,22.26,27.56,-5.2,18.7,0,0
6/20/2025,4,-6.8,91.0,12,6.7,9.9,29.77,0.0,22.08,27.58,-5.6,18.6,0,0
6/20/2025,5,-7.4,86.0,11,5.1,10.0,29.8,0.0,22.01,27.18,-6.0,18.5,0,0
6/20/2025,6,-8.0,88.0,11,7.1,11.2,29.83,0.0,22.04,27.02,-6.4,18.5,0,0
6/20/2025,7,-7.7,85.0,12,7.7,12.7,29.86,0.0,22.18,26.9,-6.5,18.4,0,0
6/20/2025,8,-6.6,77.0,12,5.9,12.3,29.88,0.0,22.1,29.89,-6.2,18.4,0,0
6/20/2025,9,-5.7,69.0,12,9.2,15.5,29.9,0.0,22.0,26.46,-5.4,18.3,0,0
6/20/2025,10,-4.6,61.0,12,8.6,16.7,29.91,0.0,22.16,26.14,-4.9,18.4,0,0
6/20/2025,11,-3.7,55.0,12,8.0,14.8,29.92,0.0,22.26,25.93,-4.4,18.4,0,0
6/20/2025,12,-2.7,47.0,13,8.0,15.7,29.92,0.0,22.46,25.8,-3.8,18.3,0,0
6/20/2025,13,-1.9,47.0,11,8.2,17.3,29.92,0.0,22.7,25.73,-3.2,18.3,0,0
6/20/2025,14,-1.2,45.0,11,10.3,15.4,29.91,0.0,22.97,26.03,-2.9,18.3,0,0
6/20/2025,15,-0.9,45.0,12,8.1,15.4,29.91,0.0,23.19,26.54,-2.4,18.4,0,0
6/20/2025,16,-0.7,43.0,12,9.4,16.2,29.92,0.0,23.34,26.98,-2.3,18.6,0,0
6/20/2025,17,-0.9,43.0,11,7.2,15.7,29.93,0.0,23.22,26.66,-2.1,19.1,0,0
6/20/2025,18,-1.2,47.0,10,7.3,11.5,29.92,0.0,23.45,27.37,-2.1,19.3,0,0
6/20/2025,19,-1.7,50.0,10,5.8,13.0,29.94,0.0,23.29,27.55,-2.2,19.4,0,0
6/20/2025,20,-2.7,55.0,10,3.5,6.5,29.96,0.0,23.44,26.77,-2.7,19.5,0,0
6/20/2025,21,-3.7,61.0,9,4.0,6.9,29.97,0.0,23.18,26.01,-3.1,19.5,0,0
6/20/2025,22,-4.2,64.0,10,4.5,8.9,29.99,0.0,23.02,26.08,-3.6,19.3,0,0
6/20/2025,23,-4.6,67.0,9,2.6,4.9,29.99,0.0,22.92,26.16,-3.7,19.0,0,0
6/21/2025,0,-5.1,72.0,10,3.3,6.4,29.99,0.0,22.92,25.95,-3.9,18.9,0,0
6/21/2025,1,-5.4,75.0,10,3.6,6.4,30.0,0.0,22.94,25.66,-4.1,18.6,0,0
6/21/2025,2,-5.8,78.0,10,2.7,6.0,30.0,0.0,23.02,26.65,-4.4,18.5,0,0
6/21/2025,3,-6.2,81.0,11,2.4,4.3,30.01,0.0,22.89,25.89,-4.6,18.4,0,0
6/21/2025,4,-6.3,83.0,11,3.7,7.7,30.02,0.0,22.64,26.08,-4.9,18.4,0,0
6/21/2025,5,-6.4,84.0,10,3.5,6.2,30.04,0.0,22.51,26.31,-4.8,18.5,0,0
6/21/2025,6,-6.6,86.0,10,2.2,4.4,30.06,0.0,22.49,26.27,-5.2,18.6,0,0
6/21/2025,7,-6.4,87.0,11,2.9,6.8,30.08,0.0,22.4,26.7,-5.1,18.8,0,0
6/21/2025,8,-4.9,80.0,11,2.6,4.9,30.08,0.0,22.53,26.62,-4.5,18.9,0,0
6/21/2025,9,-2.7,62.0,14,3.1,6.0,30.09,0.0,22.75,26.58,-3.6,18.8,0,0
6/21/2025,10,-1.2,48.0,1,2.4,5.3,30.09,0.0,23.1,26.35,-3.2,18.7,1,0
6/21/2025,11,0.6,44.0,3,1.4,3.7,30.07,0.0,22.45,25.89,-3.2,18.8,1,0
6/21/2025,12,0.9,42.0,9,5.2,8.8,30.08,0.0,23.63,25.7,-2.7,18.9,0,0
6/21/2025,13,1.8,39.0,7,6.6,11.8,30.08,0.0,23.87,25.76,-2.1,18.9,1,0
6/21/2025,14,0.9,42.0,8,6.2,12.5,30.08,0.0,24.12,25.97,-2.6,19.2,1,0
6/21/2025,15,0.4,46.0,8,6.4,11.5,30.07,0.0,24.11,26.71,-2.6,19.7,1,0
6/21/2025,16,0.9,41.0,9,7.6,14.0,30.06,0.0,24.11,27.06,-2.9,20.4,0,0
6/21/2025,17,-0.1,47.0,9,8.1,14.7,30.05,0.0,23.47,27.65,-3.0,20.3,0,0
6/21/2025,18,-0.8,50.0,9,7.5,12.6,30.05,0.0,23.12,27.99,-2.8,21.1,0,0
6/21/2025,19,-1.6,51.0,9,9.4,15.4,30.05,0.0,21.15,29.59,-2.6,21.7,0,0
6/21/2025,20,-2.2,54.0,9,5.6,11.7,30.05,0.0,22.99,28.47,-2.8,21.8,0,0
6/21/2025,21,-3.2,63.0,9,5.6,11.3,30.07,0.0,23.73,27.72,-3.2,21.3,0,0
6/21/2025,22,-3.7,65.0,8,6.6,8.6,30.07,0.0,23.59,27.83,-3.6,20.6,1,0
6/21/2025,23,-4.3,72.0,9,3.8,7.1,30.08,0.0,23.92,26.98,-3.7,19.6,0,0
6/22/2025,0,-4.7,77.0,9,5.3,8.9,30.07,0.0,23.84,26.65,-3.9,19.1,0,0
6/22/2025,1,-4.8,77.0,10,4.0,7.9,30.08,0.0,23.79,26.5,-3.7,19.1,0,0
6/22/2025,2,-4.9,78.0,10,5.4,9.6,30.06,0.0,23.8,26.23,-3.6,19.0,0,0
6/22/2025,3,-4.8,74.0,10,7.4,11.5,30.06,0.0,23.52,26.54,-3.6,19.3,0,0
6/22/2025,4,-4.6,72.0,10,5.9,9.5,30.06,0.0,22.79,27.53,-3.6,19.3,0,0
6/22/2025,5,-4.6,75.0,10,6.5,10.8,30.04,0.0,23.9,27.4,-3.7,19.3,0,0
6/22/2025,6,-4.8,78.0,10,5.8,9.8,30.06,0.0,22.9,27.51,-3.9,19.3,0,0
